tt0001369	1	nm0732651	actress	\N	["The Girl"]
tt0001369	2	nm0337033	actor	\N	["The Boy"]
tt0001369	3	nm0334918	actor	\N	["The Attacker"]
tt0001369	4	nm0376396	actor	\N	["The Girl's Father"]
tt0001369	5	nm0000428	director	\N	\N
tt0001369	6	nm0853193	writer	\N	\N
tt0001369	7	nm0005658	cinematographer	\N	\N
tt0001369	8	nm0376442	actress	\N	["The Girl's Mother"]
tt0001369	9	nm0102858	actress	\N	["The Maid"]
tt0001370	1	nm0764002	actor	\N	["D. Pedro I"]
tt0001370	2	nm0105501	actor	\N	["D. Afonso IV"]
tt0001370	3	nm0896618	actress	\N	["Ines de Castro"]
tt0001370	4	nm0182214	producer	producer	\N
tt0001371	10	nm0076202	actress	\N	\N
tt0001371	1	nm0681933	actress	\N	["Ramona"]
tt0001371	2	nm0910400	actor	\N	["Alessandro"]
tt0001371	3	nm0334918	actor	\N	["Felipe"]
tt0001371	4	nm0115524	actress	\N	["The Mother"]
tt0001371	5	nm0000428	director	\N	\N
tt0001371	6	nm0413582	writer	novel	\N
tt0001371	7	nm0853193	writer	\N	\N
tt0001371	8	nm0005658	cinematographer	\N	\N
tt0001371	9	nm1013170	actor	\N	["The Priest"]
tt0001372	1	nm0001908	actor	\N	["Jack Tyler"]
tt0001372	2	nm0930290	actress	\N	["Carrie Perkins"]
tt0001372	3	nm0808828	actor	\N	\N
tt0001372	4	nm0355582	actor	\N	\N
tt0001372	5	nm0730386	cinematographer	\N	\N
tt0001372	6	nm1398184	actor	\N	\N
tt0001373	1	nm1148936	actor	\N	\N
tt0001373	2	nm0594291	actor	\N	["Bronco Buster"]
tt0001373	3	nm1151967	actor	\N	\N
tt0001373	4	nm0612071	actor	\N	\N
tt0001373	5	nm0091767	director	\N	\N
tt0001373	6	nm0783152	producer	producer	\N
tt0001373	7	nm1151934	actor	\N	\N
tt0001374	10	nm0607104	actor	\N	\N
tt0001374	1	nm0001908	actor	\N	["The Doctor"]
tt0001374	2	nm0930290	actress	\N	["Nellie Forsyth"]
tt0001374	3	nm0639631	actor	\N	["Jack Matthews"]
tt0001374	4	nm1397726	actress	\N	["Mrs. Matthews"]
tt0001374	5	nm0161366	actor	\N	["The Sheriff"]
tt0001374	6	nm1403670	actor	\N	\N
tt0001374	7	nm0336910	actor	\N	\N
tt0001374	8	nm1398184	actor	\N	\N
tt0001374	9	nm0607273	actor	\N	\N
tt0001375	1	nm0594291	actor	\N	\N
tt0001375	2	nm0824332	actress	\N	\N
tt0001375	3	nm0597995	actor	\N	\N
tt0001375	4	nm0091767	director	\N	\N
tt0001375	5	nm0877783	director	\N	\N
tt0001375	6	nm0783152	producer	producer	\N
tt0001376	1	nm0001908	actor	\N	["A Texas Ranger","The 'Bride'"]
tt0001376	2	nm0808828	actor	\N	["Bill Dunham"]
tt0001376	3	nm0161366	actor	\N	\N
tt0001376	4	nm1399833	actor	\N	\N
tt0001376	5	nm0730386	cinematographer	\N	\N
tt0001376	6	nm1398184	actor	\N	["Preacher"]
tt0001376	7	nm0355582	actor	\N	["Man With Droopy Mustache"]
tt0001376	8	nm0639631	actor	\N	["Man In Black Vest"]
tt0001377	1	nm0209738	actor	\N	["King Lear"]
tt0001377	2	nm0133153	actor	\N	\N
tt0001377	3	nm0655831	actor	\N	\N
tt0001377	4	nm0000636	writer	play "King Lear"	\N
tt0001378	1	nm0637025	actor	\N	["King Lear"]
tt0001378	2	nm0078116	actress	\N	["Cordelia"]
tt0001378	3	nm0316269	actress	\N	["King Lear's Daughter"]
tt0001378	4	nm0156990	actress	\N	["King Lear's Daughter"]
tt0001378	5	nm0516263	director	\N	\N
tt0001378	6	nm0000636	writer	play "King Lear"	\N
tt0001379	1	nm0294276	director	\N	\N
tt0001380	10	nm0147763	actor	\N	["Larsson"]
tt0001380	1	nm0830037	actor	\N	["Gustaf II Adolf"]
tt0001380	2	nm0029198	actress	\N	["Regina von Emmeritz"]
tt0001380	3	nm0112867	actor	\N	["Hieronymus"]
tt0001380	4	nm0835529	actor	\N	["Brig. Lillie"]
tt0001380	5	nm0511602	director	\N	\N
tt0001380	6	nm0005748	cinematographer	\N	\N
tt0001380	7	nm0373367	actor	\N	["Regina's father"]
tt0001380	8	nm0147761	actress	\N	["Dorthe"]
tt0001380	9	nm0492280	actor	\N	["The Bishop"]
tt0001381	10	nm0927690	actor	\N	["Recruit"]
tt0001381	1	nm2547818	actor	\N	\N
tt0001381	2	nm0511155	actor	\N	\N
tt0001381	3	nm0526189	actress	\N	\N
tt0001381	4	nm2434920	actress	\N	["Karen"]
tt0001381	5	nm1003261	director	\N	\N
tt0001381	6	nm0300487	director	\N	\N
tt0001381	7	nm1261170	actor	\N	\N
tt0001381	8	nm5223669	actor	\N	["Farmer"]
tt0001381	9	nm0835591	actor	\N	["Captain"]
tt0001382	1	nm0182052	director	\N	\N
tt0001383	1	nm0005717	director	\N	\N
tt0001384	10	nm0125164	actor	\N	\N
tt0001384	1	nm0704334	actor	\N	["Harry"]
tt0001384	2	nm0334918	actor	\N	["Bill"]
tt0001384	3	nm0681933	actress	\N	["Jennie"]
tt0001384	4	nm0642722	actor	\N	["A Merchant"]
tt0001384	5	nm0000428	director	\N	\N
tt0001384	6	nm0853193	writer	\N	\N
tt0001384	7	nm0005658	cinematographer	\N	\N
tt0001384	8	nm0629589	actor	\N	["Oil Speculator"]
tt0001384	9	nm0921980	actor	\N	["Oil Speculator's Henchman"]
tt0001385	10	nm1013170	actor	\N	["The Minister"]
tt0001385	1	nm0288616	actor	\N	["Ben Cook"]
tt0001385	2	nm0519310	actress	\N	["Mrs. Ben Cook"]
tt0001385	3	nm0629589	actor	\N	["The Farmer"]
tt0001385	4	nm0354803	actress	\N	["The Daughter - as a Child"]
tt0001385	5	nm0000428	director	\N	\N
tt0001385	6	nm0005658	cinematographer	\N	\N
tt0001385	7	nm0555522	cinematographer	\N	\N
tt0001385	8	nm0842239	actress	\N	["The Daughter - at Eighteen"]
tt0001385	9	nm0456804	actor	\N	["The Best Man"]
tt0001386	1	nm0304098	writer	\N	\N
tt0001387	10	nm0921980	actor	\N	["The Nephew"]
tt0001387	1	nm0681933	actress	\N	["Indian"]
tt0001387	2	nm0656425	actor	\N	["Indian"]
tt0001387	3	nm0424530	actor	\N	["Indian"]
tt0001387	4	nm0922044	actress	\N	["Tourist"]
tt0001387	5	nm0000428	director	\N	\N
tt0001387	6	nm0853193	writer	\N	\N
tt0001387	7	nm0005658	cinematographer	\N	\N
tt0001387	8	nm0376396	actor	\N	["Tourist"]
tt0001387	9	nm0115524	actress	\N	["Tourist"]
tt0001388	10	nm0226992	actor	\N	["A Puritan"]
tt0001388	1	nm0922044	actress	\N	["The Sea Child"]
tt0001388	2	nm0102858	actress	\N	["The Sea Child's Mother"]
tt0001388	3	nm0910400	actor	\N	["The Trapper"]
tt0001388	4	nm0629589	actor	\N	["The Puritan"]
tt0001388	5	nm0000428	director	\N	\N
tt0001388	6	nm0355555	writer	\N	\N
tt0001388	7	nm0005658	cinematographer	\N	\N
tt0001388	8	nm0125164	actor	\N	["Judge"]
tt0001388	9	nm0163559	actor	\N	["Judge"]
tt0001389	1	nm0294276	director	\N	\N
tt0001389	2	nm0378408	producer	producer	\N
tt0001390	10	nm0656425	actor	\N	["The Rescuer"]
tt0001390	1	nm0921980	actor	\N	["Mr. Randall"]
tt0001390	2	nm0519310	actress	\N	["Mrs. Randall"]
tt0001390	3	nm0250676	actress	\N	["The Randall Child"]
tt0001390	4	nm0534221	actress	\N	["The Friend"]
tt0001390	5	nm0000428	director	\N	\N
tt0001390	6	nm0125164	writer	\N	\N
tt0001390	7	nm0005658	cinematographer	\N	\N
tt0001390	8	nm0185803	actor	\N	["The Wife's Visitor"]
tt0001390	9	nm0696138	actress	\N	["The Woman on the Beach"]
tt0001391	1	nm0285643	actor	\N	\N
tt0001391	2	nm0832458	actress	\N	\N
tt0001391	3	nm0166692	actor	\N	\N
tt0001391	4	nm0352726	director	\N	\N
tt0001391	5	nm0329212	writer	story	\N
tt0001391	6	nm0577734	producer	producer	\N
tt0001391	7	nm0657635	cinematographer	\N	\N
tt0001392	1	nm0005717	director	\N	\N
tt0001393	10	nm0478359	actress	\N	\N
tt0001393	1	nm0125164	actor	\N	["The Father"]
tt0001393	2	nm0704334	actor	\N	["Tom"]
tt0001393	3	nm0054884	actress	\N	["Adele"]
tt0001393	4	nm0102858	actress	\N	["The Maid"]
tt0001393	5	nm0000428	director	\N	\N
tt0001393	6	nm0853193	writer	\N	\N
tt0001393	7	nm0005658	cinematographer	\N	\N
tt0001393	8	nm0555522	cinematographer	\N	\N
tt0001393	9	nm0334918	actor	\N	["Among Friends"]
tt0001394	1	nm0001908	actor	\N	\N
tt0001394	2	nm1399833	actor	\N	\N
tt0001394	3	nm0930290	actress	\N	\N
tt0001394	4	nm1400009	actor	\N	\N
tt0001395	1	nm0001908	actor	\N	["Cal Evans"]
tt0001395	2	nm0275943	actress	\N	["Gladys - the Ranchman's Daughter"]
tt0001395	3	nm0533615	actor	\N	["Jeff Sanders - the Fugitive"]
tt0001395	4	nm0639631	actor	\N	\N
tt0001395	5	nm0865178	actor	\N	\N
tt0001395	6	nm1403670	actor	\N	\N
tt0001395	7	nm0355582	actor	\N	\N
tt0001395	8	nm0693055	actor	\N	\N
tt0001396	10	nm0163559	actor	\N	["Charity Worker"]
tt0001396	1	nm0681933	actress	\N	["Miss Wilkins"]
tt0001396	2	nm1013170	actor	\N	["The Poor Husband"]
tt0001396	3	nm0115524	actress	\N	["The Poor Wife"]
tt0001396	4	nm0041858	actor	\N	["The Doctor"]
tt0001396	5	nm0000428	director	\N	\N
tt0001396	6	nm0940488	writer	\N	\N
tt0001396	7	nm0005658	cinematographer	\N	\N
tt0001396	8	nm0125164	actor	\N	["Tradesman"]
tt0001396	9	nm0137407	actor	\N	["Bailiff"]
tt0001397	1	nm0298301	actress	\N	\N
tt0001397	2	nm0877550	actress	\N	\N
tt0001397	3	nm0581683	director	\N	\N
tt0001398	1	nm0022607	actor	\N	["Bodeln"]
tt0001398	2	nm1459190	actor	\N	["En konge"]
tt0001398	3	nm0627274	actor	\N	["His son"]
tt0001398	4	nm2421318	actress	\N	["En dronning"]
tt0001398	5	nm0727618	actor	\N	["En ridder"]
tt0001398	6	nm0762935	actress	\N	["Ridders daughter"]
tt0001399	10	nm0681927	actor	\N	["The Boy"]
tt0001399	1	nm0704334	actor	\N	["George"]
tt0001399	2	nm0681933	actress	\N	["George's Wife"]
tt0001399	3	nm0173994	actor	\N	\N
tt0001399	4	nm0537556	actor	\N	["The Father (unconfirmed)"]
tt0001399	5	nm0288616	director	\N	\N
tt0001399	6	nm0940488	writer	\N	\N
tt0001399	7	nm0000428	producer	producer	\N
tt0001399	8	nm0555522	cinematographer	\N	\N
tt0001399	9	nm0649211	actor	\N	["The Farmer"]
tt0001400	10	nm0656425	actor	\N	["Indian"]
tt0001400	1	nm0167144	actor	\N	["Gray Cloud"]
tt0001400	2	nm0681933	actress	\N	["Dove Eyes"]
tt0001400	3	nm0334918	actor	\N	["Dove Eyes' Father"]
tt0001400	4	nm0376396	actor	\N	["Dove Eyes' Rival Suitor"]
tt0001400	5	nm0000428	director	\N	\N
tt0001400	6	nm0752754	writer	\N	\N
tt0001400	7	nm0005658	cinematographer	\N	\N
tt0001400	8	nm0115524	actress	\N	["Indian"]
tt0001400	9	nm0487007	actor	\N	["Indian"]
tt0001401	10	nm0502701	actress	\N	\N
tt0001401	1	nm0681933	actress	\N	["Mary"]
tt0001401	2	nm0910400	actor	\N	["Bill"]
tt0001401	3	nm0226992	actor	\N	["Joe"]
tt0001401	4	nm0250676	actress	\N	["Mary - as a Child"]
tt0001401	5	nm0000428	director	\N	\N
tt0001401	6	nm0853193	writer	\N	\N
tt0001401	7	nm0005658	cinematographer	\N	\N
tt0001401	8	nm1013170	actor	\N	["The Fisherman"]
tt0001401	9	nm0125164	actor	\N	["On Shore"]
tt0001402	1	nm0294276	director	\N	\N
tt0001402	2	nm0378408	producer	producer	\N
tt0001403	1	nm0294276	director	\N	\N
tt0001404	1	nm0704334	actor	\N	["Jim"]
tt0001404	2	nm0923603	director	\N	\N
tt0001405	10	nm0163559	actor	\N	["At Party"]
tt0001405	1	nm0910400	actor	\N	["Albert Woodson"]
tt0001405	2	nm0519310	actress	\N	["Cora Irwin"]
tt0001405	3	nm0732651	actress	\N	["The Shepherdess"]
tt0001405	4	nm1013170	actor	\N	["The Shepherdess' Father"]
tt0001405	5	nm0000428	director	\N	\N
tt0001405	6	nm0853193	writer	\N	\N
tt0001405	7	nm0005658	cinematographer	\N	\N
tt0001405	8	nm0076202	actress	\N	\N
tt0001405	9	nm0125164	actor	\N	["At Party"]
tt0001406	10	nm0555522	cinematographer	\N	\N
tt0001406	1	nm0784407	actor	\N	["Clarence Topfloor"]
tt0001406	2	nm0054884	actress	\N	["Mabel"]
tt0001406	3	nm0732651	actress	\N	["Mabel's Friend"]
tt0001406	4	nm0064415	actor	\N	["Hotel Staff"]
tt0001406	5	nm0288616	director	\N	\N
tt0001406	6	nm0377958	writer	story "Transients in Arcadia"	\N
tt0001406	7	nm0853193	writer	\N	\N
tt0001406	8	nm0867453	writer	scenario	\N
tt0001406	9	nm0000428	producer	producer	\N
tt0001407	10	nm0629589	actor	\N	["Head of the Employment Agency"]
tt0001407	1	nm0839374	actress	\N	["Sunshine Sue"]
tt0001407	2	nm1013170	actor	\N	["Sunshine's Father"]
tt0001407	3	nm0102858	actress	\N	["Sunshine's Mother"]
tt0001407	4	nm0226992	actor	\N	["Tom - Sunshine's Suitor"]
tt0001407	5	nm0000428	director	\N	\N
tt0001407	6	nm0524306	writer	\N	\N
tt0001407	7	nm0692105	producer	producer	\N
tt0001407	8	nm0005658	cinematographer	\N	\N
tt0001407	9	nm0921980	actor	\N	["Harry, the Summer Boarder"]
tt0001408	1	nm0138771	actor	\N	["Blink - the Baseball Fan"]
tt0001408	2	nm1397726	actress	\N	["Fanny - the Baseball Fan's Wife"]
tt0001408	3	nm0449857	actor	\N	["Baseball Fan"]
tt0001408	4	nm0639631	actor	\N	\N
tt0001408	5	nm0001908	director	\N	\N
tt0001408	6	nm0924475	actor	\N	\N
tt0001408	7	nm0607104	actor	\N	\N
tt0001408	8	nm1403670	actor	\N	\N
tt0001408	9	nm1398184	actor	\N	\N
tt0001409	1	nm0594291	actor	\N	\N
tt0001409	2	nm0931031	actress	\N	\N
tt0001409	3	nm0091767	director	\N	\N
tt0001409	4	nm0783152	producer	producer	\N
tt0001410	10	nm0376396	actor	\N	["Nobleman"]
tt0001410	1	nm0989460	actress	\N	["Lady Margaret"]
tt0001410	2	nm0424530	actor	\N	["Lady Margaret's Husband"]
tt0001410	3	nm0076202	actress	\N	["Lady Clarissa"]
tt0001410	4	nm0334918	actor	\N	["Soldier"]
tt0001410	5	nm0000428	director	\N	\N
tt0001410	6	nm0853193	writer	\N	\N
tt0001410	7	nm0005658	cinematographer	\N	\N
tt0001410	8	nm0366511	actress	\N	["Noblewoman"]
tt0001410	9	nm0373341	actor	\N	["Servant"]
tt0001411	1	nm0005717	director	\N	\N
tt0001412	1	nm0138771	actor	\N	["Shorty Blair"]
tt0001412	2	nm0533615	actor	\N	\N
tt0001412	3	nm0161366	actor	\N	\N
tt0001412	4	nm0693055	actor	\N	\N
tt0001412	5	nm0001908	director	\N	\N
tt0001412	6	nm0865178	actor	\N	\N
tt0001413	10	nm0681931	actress	\N	\N
tt0001413	1	nm0054884	actress	\N	["The Girl"]
tt0001413	2	nm0424530	actor	\N	["The Tenderfoot"]
tt0001413	3	nm0185803	actor	\N	["A Cowboy"]
tt0001413	4	nm0376396	actor	\N	["A Cowboy"]
tt0001413	5	nm0288616	director	\N	\N
tt0001413	6	nm0000428	producer	producer	\N
tt0001413	7	nm1013170	actor	\N	\N
tt0001413	8	nm0649211	actor	\N	["The Sheriff"]
tt0001413	9	nm0681927	actor	\N	["The Boy"]
tt0001414	10	nm0125164	actor	\N	["Cowboy"]
tt0001414	1	nm0642722	actor	\N	["Charley Lee - the Chink at Golden Gulch"]
tt0001414	2	nm0732651	actress	\N	["Miss Dean"]
tt0001414	3	nm0921980	actor	\N	["Bud Miller"]
tt0001414	4	nm0376396	actor	\N	["Gentleman Jim Dandy"]
tt0001414	5	nm0000428	director	\N	\N
tt0001414	6	nm0355555	writer	\N	\N
tt0001414	7	nm0005658	cinematographer	\N	\N
tt0001414	8	nm0226992	actor	\N	["The Mail Carrier"]
tt0001414	9	nm0115524	actress	\N	["Extra"]
tt0001415	10	nm0038106	actress	\N	["At Party"]
tt0001415	1	nm0910400	actor	\N	["Edgar Thurston"]
tt0001415	2	nm0502701	actress	\N	["Laura Edmonds"]
tt0001415	3	nm0931031	actress	\N	["The Actress"]
tt0001415	4	nm0921980	actor	\N	["The Friend"]
tt0001415	5	nm0000428	director	\N	\N
tt0001415	6	nm0853193	writer	\N	\N
tt0001415	7	nm0005658	cinematographer	\N	\N
tt0001415	8	nm0922044	actress	\N	["Laura's Friend"]
tt0001415	9	nm0629589	actor	\N	["The Doctor"]
tt0001416	10	nm0185803	actor	\N	["In the Bar"]
tt0001416	1	nm0681933	actress	\N	["Myrtle"]
tt0001416	2	nm0334918	actor	\N	["Gus"]
tt0001416	3	nm0910400	actor	\N	["Estrada"]
tt0001416	4	nm0038106	actress	\N	["The Hotelkeeper's Wife"]
tt0001416	5	nm0000428	director	\N	\N
tt0001416	6	nm0853193	writer	\N	\N
tt0001416	7	nm0005658	cinematographer	\N	\N
tt0001416	8	nm1013170	actor	\N	["The Priest"]
tt0001416	9	nm0163559	actor	\N	\N
tt0001417	1	nm0294276	director	\N	\N
tt0001418	1	nm0923603	director	\N	\N
tt0001419	10	nm1402894	self	\N	["Himself - a Jockey"]
tt0001419	1	nm0001908	actor	\N	["Bullets Brown"]
tt0001419	2	nm0165691	actress	\N	["Agnes Dudley - the Storekeeper's Daughter"]
tt0001419	3	nm0449857	actor	\N	\N
tt0001419	4	nm0693055	actor	\N	\N
tt0001419	5	nm0138771	actor	\N	\N
tt0001419	6	nm0355582	actor	\N	\N
tt0001419	7	nm0161366	actor	\N	\N
tt0001419	8	nm0533615	actor	\N	\N
tt0001419	9	nm0275943	actress	\N	\N
tt0001420	1	nm0294276	director	\N	\N
tt0001421	1	nm0344930	actor	\N	["Leonardo da Vinci"]
tt0001421	2	nm0713404	actress	\N	["Mona Lisa"]
tt0001421	3	nm0308551	actor	\N	["François I"]
tt0001421	4	nm0053065	actress	\N	["La belle ferronniere"]
tt0001421	5	nm0135052	director	\N	\N
tt0001421	6	nm0304098	writer	\N	\N
tt0001421	7	nm1761548	cinematographer	\N	\N
tt0001421	8	nm0621051	actress	\N	\N
tt0001422	1	nm0001908	actor	\N	\N
tt0001423	1	nm0294276	director	\N	\N
tt0001423	2	nm0378408	producer	producer	\N
tt0001424	1	nm0279038	actress	\N	["The Young Woman Con Artist"]
tt0001424	2	nm0594291	actor	\N	["One of the Paradise Gulch cowboys"]
tt0001424	3	nm0091767	director	\N	\N
tt0001424	4	nm0783152	producer	producer	\N
tt0001425	1	nm0294276	director	\N	\N
tt0001425	2	nm0378408	producer	producer	\N
tt0001426	1	nm0832948	director	\N	\N
tt0001427	10	nm0642722	actor	\N	["Escort"]
tt0001427	1	nm0681933	actress	\N	["Molly Hendricks"]
tt0001427	2	nm0424530	actor	\N	["Bob Gorman"]
tt0001427	3	nm0629589	actor	\N	["Mr. Hendricks"]
tt0001427	4	nm0115524	actress	\N	["Mrs. Hendricks"]
tt0001427	5	nm0000428	director	\N	\N
tt0001427	6	nm0853193	writer	\N	\N
tt0001427	7	nm0005658	cinematographer	\N	\N
tt0001427	8	nm1013170	actor	\N	["Grandfather"]
tt0001427	9	nm0376396	actor	\N	["Ranch Hand"]
tt0001428	10	nm0910400	actor	\N	["Pedro"]
tt0001428	1	nm0424530	actor	\N	["Jose"]
tt0001428	2	nm0376396	actor	\N	["Manuel"]
tt0001428	3	nm0115524	actress	\N	["The Mother"]
tt0001428	4	nm0502701	actress	\N	["Red Rose"]
tt0001428	5	nm0000428	director	\N	\N
tt0001428	6	nm0382850	writer	\N	\N
tt0001428	7	nm0005658	cinematographer	\N	\N
tt0001428	8	nm0555522	cinematographer	\N	\N
tt0001428	9	nm0921980	actor	\N	["A Suitor","A Mexican"]
tt0001429	1	nm0492757	actress	\N	["Gladys"]
tt0001429	2	nm0424530	actor	\N	["The Real Father"]
tt0001429	3	nm0616729	actor	\N	["The Adopted Father"]
tt0001429	4	nm0813603	director	\N	\N
tt0001429	5	nm0002615	producer	producer	\N
tt0001430	10	nm0534221	actress	\N	["1st Maid"]
tt0001430	1	nm0376442	actress	\N	["Mrs. Weston"]
tt0001430	2	nm0163559	actor	\N	["Mr. Weston"]
tt0001430	3	nm0354803	actress	\N	["One of the Waifs"]
tt0001430	4	nm0115524	actress	\N	["Mother Ignatius"]
tt0001430	5	nm0000428	director	\N	\N
tt0001430	6	nm0752754	writer	\N	\N
tt0001430	7	nm0005658	cinematographer	\N	\N
tt0001430	8	nm0125164	actor	\N	["The Doctor"]
tt0001430	9	nm0656425	actor	\N	["The Butler"]
tt0001431	10	nm0115524	actress	\N	["Villager"]
tt0001431	1	nm0424530	actor	\N	["The Fisherman"]
tt0001431	2	nm0038106	actress	\N	["The Fisherman's Wife"]
tt0001431	3	nm0250676	actress	\N	["The Daughter as Small Child"]
tt0001431	4	nm0681933	actress	\N	["The Daughter as an Adult"]
tt0001431	5	nm0000428	director	\N	\N
tt0001431	6	nm0455504	writer	poem "The Three Fishers"	\N
tt0001431	7	nm0005658	cinematographer	\N	\N
tt0001431	8	nm0921980	actor	\N	["The Daughter's Sweetheart"]
tt0001431	9	nm0376396	actor	\N	["The Rescuer"]
tt0001432	10	nm0085877	actor	\N	["Shelby"]
tt0001432	1	nm0877550	actress	\N	["Topsy"]
tt0001432	2	nm0298301	actress	\N	["Eliza"]
tt0001432	3	nm0680383	actor	\N	["Uncle Tom"]
tt0001432	4	nm0277411	actress	\N	["Ophelia St. Clare"]
tt0001432	5	nm0085865	director	\N	\N
tt0001432	6	nm0832952	writer	novel "Uncle Tom's Cabin"	\N
tt0001432	7	nm0612348	writer	scenario	\N
tt0001432	8	nm0836316	writer	scenario	\N
tt0001432	9	nm0864931	actress	\N	["Eva"]
tt0001434	10	nm0751510	actor	\N	["A Marriage Witness"]
tt0001434	1	nm0001908	actor	\N	["A Cowboy"]
tt0001434	2	nm0161366	actor	\N	["A Cowboy"]
tt0001434	3	nm0808828	actor	\N	["A Cowboy & Minister"]
tt0001434	4	nm0930290	actress	\N	["The Girl"]
tt0001434	5	nm0730386	cinematographer	\N	\N
tt0001434	6	nm0355582	actor	\N	["An Old Sweetheart"]
tt0001434	7	nm0607104	actor	\N	\N
tt0001434	8	nm0639631	actor	\N	["The Bartender"]
tt0001434	9	nm1398184	actor	\N	["A Marriage Witness"]
tt0001435	10	nm0334918	actor	\N	["At Lucky Jim's Place"]
tt0001435	1	nm0424530	actor	\N	["John Bradley"]
tt0001435	2	nm0054884	actress	\N	["Mrs. John Bradley"]
tt0001435	3	nm0250676	actress	\N	["One of the Bradley Children"]
tt0001435	4	nm0656425	actor	\N	["1st Gambler"]
tt0001435	5	nm0000428	director	\N	\N
tt0001435	6	nm0005658	cinematographer	\N	\N
tt0001435	7	nm0376396	actor	\N	["2nd Gambler"]
tt0001435	8	nm0629589	actor	\N	["The Marshal"]
tt0001435	9	nm1013170	actor	\N	["The Priest"]
tt0001436	1	nm0001908	actor	\N	["Bartwell"]
tt0001436	2	nm0161366	actor	\N	["A Ranch Hand"]
tt0001436	3	nm0355582	actor	\N	["Walker"]
tt0001436	4	nm0275943	actress	\N	\N
tt0001437	1	nm0098376	actor	\N	\N
tt0001437	2	nm0366609	actress	\N	\N
tt0001437	3	nm0764346	actor	\N	\N
tt0001437	4	nm0091767	director	\N	\N
tt0001437	5	nm0574737	writer	writer	\N
tt0001437	6	nm0783152	producer	producer	\N
tt0001438	10	nm0784407	actor	\N	["Victim"]
tt0001438	1	nm0704334	actor	\N	["Country Lout"]
tt0001438	2	nm0054884	actress	\N	["Victim"]
tt0001438	3	nm0185803	actor	\N	["Victim"]
tt0001438	4	nm0334918	actor	\N	["Victim"]
tt0001438	5	nm0288616	director	\N	\N
tt0001438	6	nm0000428	producer	producer	\N
tt0001438	7	nm0555522	cinematographer	\N	\N
tt0001438	8	nm0642722	actor	\N	["Victim"]
tt0001438	9	nm0649211	actor	\N	["Victim"]
tt0001439	10	nm0262757	actor	\N	["The Policeman"]
tt0001439	1	nm0629589	actor	\N	["The Usurer"]
tt0001439	2	nm0376442	actress	\N	["The Usurer's Sister"]
tt0001439	3	nm0656425	actor	\N	["Bill Collector"]
tt0001439	4	nm0642722	actor	\N	["Bill Collector"]
tt0001439	5	nm0000428	director	\N	\N
tt0001439	6	nm0940488	writer	\N	\N
tt0001439	7	nm0005658	cinematographer	\N	\N
tt0001439	8	nm0226992	actor	\N	["Bill Collector"]
tt0001439	9	nm0102858	actress	\N	["The Maid"]
tt0001440	10	nm0539049	actor	\N	["Graf Otto"]
tt0001440	1	nm0064953	actor	\N	\N
tt0001440	2	nm0085066	actor	\N	["Bödvar"]
tt0001440	3	nm1434907	actress	\N	["Page"]
tt0001440	4	nm0169878	actor	\N	["Westhard"]
tt0001440	5	nm0375839	director	\N	\N
tt0001440	6	nm1206972	writer	novel	\N
tt0001440	7	nm2150938	cinematographer	\N	\N
tt0001440	8	nm0299757	actor	\N	["Valdemar Sejr"]
tt0001440	9	nm0332028	actress	\N	\N
tt0001441	1	nm0165134	actor	\N	["Guy Temple"]
tt0001441	2	nm0279038	actress	\N	["Loie - the Vampire"]
tt0001441	3	nm0456017	writer	poem	\N
tt0001441	4	nm0783152	producer	producer	\N
tt0001441	5	nm0288119	cinematographer	\N	\N
tt0001442	1	nm0001908	actor	\N	["Walt Rooney, Convict No. 999"]
tt0001442	2	nm0161366	actor	\N	\N
tt0001442	3	nm0930290	actress	\N	\N
tt0001443	10	nm0076202	actress	\N	\N
tt0001443	1	nm0456804	actor	\N	["The Husband"]
tt0001443	2	nm0054884	actress	\N	["The Wife"]
tt0001443	3	nm0681933	actress	\N	["The Wife's Friend"]
tt0001443	4	nm0125164	actor	\N	["The Husband's Valet"]
tt0001443	5	nm0000428	director	\N	\N
tt0001443	6	nm0853193	writer	\N	\N
tt0001443	7	nm0005658	cinematographer	\N	\N
tt0001443	8	nm0366511	actress	\N	["The Maid"]
tt0001443	9	nm0163559	actor	\N	["The Minister"]
tt0001444	10	nm0340045	actress	\N	["Britta, daughter of Ola"]
tt0001444	1	nm0257022	actor	\N	["Ironmaster"]
tt0001444	2	nm0198381	actor	\N	["Erik, son of Sven Ersson"]
tt0001444	3	nm0478753	actor	\N	["Wilhelm, Son of the ironmaster"]
tt0001444	4	nm0645095	actor	\N	["Dean"]
tt0001444	5	nm0197062	writer	play "Wermlenningarne"	\N
tt0001444	6	nm0648130	cinematographer	\N	\N
tt0001444	7	nm0845505	actor	\N	["Sven Erson in Hult"]
tt0001444	8	nm0414951	actress	\N	["Lisa, Wife of Sven Ersson"]
tt0001444	9	nm0074998	actor	\N	["Ola in Gyllby"]
tt0001445	10	nm0125164	actor	\N	["The Chief of Police's Aide","In Restaurant"]
tt0001445	1	nm0629589	actor	\N	["The Chief of Police"]
tt0001445	2	nm0568282	actress	\N	["The Chief of Police's Wife"]
tt0001445	3	nm0681927	actor	\N	["The Chief of Police's Son - as a Boy"]
tt0001445	4	nm0921980	actor	\N	["The Chief of Police's Son - as an Adult"]
tt0001445	5	nm0000428	director	\N	\N
tt0001445	6	nm0500580	writer	\N	\N
tt0001445	7	nm0005658	cinematographer	\N	\N
